Age,Gender,Sleep Duration,Quality of Sleep,Physical Activity Level,Work Hours,Screen Time,Stress Level
46,Female,5.17,Average,Moderate,9.6,9.95,High
42,Female,5.63,Average,Low,10.5,10.0,High
30,Male,7.78,Average,High,6.82,6.43,Low
36,Female,6.09,Average,Low,7.39,7.81,Medium
53,Female,8.83,Good,Moderate,6.67,6.31,Low
45,Male,7.33,Good,Low,5.87,4.02,Low
21,Male,7.89,Good,Low,6.09,5.72,Low
20,Male,4.55,Poor,Low,9.84,10.0,High
55,Female,7.77,Average,Low,6.66,8.26,Low
54,Male,5.48,Good,Moderate,9.1,9.97,Medium
42,Male,7.36,Good,Moderate,7.13,6.97,Low
58,Male,6.06,Average,High,9.09,10.0,High
52,Male,6.77,Average,Low,7.41,5.72,Medium
46,Male,5.17,Average,Moderate,10.35,10.0,High
58,Male,4.44,Average,Moderate,9.55,8.64,High
46,Male,6.68,Good,Low,6.8,6.9,Low
29,Male,6.15,Average,Low,7.49,5.44,Low
52,Female,5.43,Good,Low,9.08,7.65,Medium
37,Female,4.48,Poor,Moderate,11.69,10.0,High
34,Male,4.0,Poor,High,10.97,10.0,High
29,Female,7.13,Poor,Low,7.32,4.98,Low
53,Female,6.19,Average,High,8.76,8.6,Medium
27,Female,5.78,Poor,High,7.77,4.93,Low
35,Male,6.76,Good,Low,6.19,8.18,Medium
47,Male,7.72,Good,Low,6.09,8.13,Medium
25,Female,6.82,Good,Low,6.92,5.3,Low
58,Male,5.97,Poor,High,11.91,10.0,High
30,Female,9.0,Good,Moderate,8.31,5.7,Low
48,Male,5.74,Average,Moderate,11.55,9.42,High
23,Female,4.81,Poor,Low,8.73,8.49,High
24,Male,6.62,Good,High,10.49,9.5,Medium
38,Male,6.19,Good,Low,7.95,8.03,Medium
55,Female,7.64,Good,Moderate,9.33,8.8,Medium
45,Female,5.87,Good,Low,9.66,9.31,Medium
38,Female,6.3,Good,High,7.51,6.32,Low
38,Female,5.46,Average,High,11.53,9.8,High
41,Male,7.47,Good,High,9.47,8.69,Medium
44,Male,6.67,Good,High,7.06,6.68,Low
44,Female,6.17,Average,Low,9.22,10.0,Medium
30,Female,6.32,Average,High,6.36,6.59,Low
46,Male,6.47,Average,Moderate,8.06,5.57,High
56,Male,4.78,Poor,High,9.75,7.19,High
45,Male,7.9,Good,Moderate,6.61,7.0,Low
54,Male,7.82,Good,Moderate,9.11,8.2,Low
46,Female,6.55,Average,Moderate,6.85,6.53,Low
39,Female,6.42,Good,Moderate,8.31,5.48,Low
53,Male,5.3,Average,Low,10.61,7.37,High
47,Male,8.57,Good,Low,4.85,3.72,Low
45,Female,8.28,Good,High,5.66,4.49,Low
40,Female,6.97,Good,Moderate,9.37,6.55,Medium
50,Male,7.48,Good,High,9.13,9.44,Medium
21,Female,7.98,Good,Moderate,6.5,6.81,Low
20,Female,7.73,Average,Low,8.3,9.09,Medium
49,Male,5.47,Average,Low,11.4,10.0,High
21,Female,6.13,Good,Moderate,8.38,8.23,Medium
18,Male,7.06,Good,High,8.89,7.05,Low
29,Male,6.74,Average,High,7.75,8.62,Medium
30,Male,7.4,Good,Low,5.98,4.18,Low
51,Female,7.27,Average,Low,7.73,6.58,Low
46,Female,6.8,Good,High,7.91,7.2,Low
26,Female,4.0,Average,High,9.89,9.21,High
48,Male,7.91,Good,Low,6.68,8.45,Medium
24,Female,7.51,Good,Low,7.22,5.73,Low
30,Female,8.98,Good,Low,6.35,4.42,Low
19,Male,5.93,Good,Moderate,10.32,10.0,Medium
50,Female,4.29,Good,Moderate,11.96,10.0,High
24,Female,6.28,Poor,Moderate,8.62,10.0,Medium
35,Male,7.05,Good,Moderate,7.29,4.8,Low
25,Female,5.97,Good,Low,10.64,9.68,Medium
29,Female,8.15,Good,Low,6.73,4.52,Low
47,Female,5.71,Poor,High,8.57,10.0,High
26,Female,6.38,Average,Moderate,8.82,5.38,Low
45,Female,6.2,Poor,Moderate,6.61,5.19,Medium
21,Female,9.0,Good,Low,5.44,6.25,Low
56,Male,5.41,Good,Moderate,8.95,8.47,Medium
34,Male,7.2,Average,Low,6.85,6.74,Medium
28,Male,5.06,Good,High,10.4,9.96,High
19,Female,6.91,Good,Moderate,9.38,10.0,Low
40,Male,5.35,Average,Low,11.68,10.0,Medium
39,Male,7.82,Good,Low,6.59,6.01,Low
43,Male,7.59,Good,Low,7.07,5.7,Low
29,Female,6.83,Average,High,7.35,7.6,Medium
49,Male,4.83,Poor,Moderate,10.82,10.0,High
26,Female,6.44,Good,Moderate,6.32,7.33,Low
22,Male,6.14,Average,Low,8.39,7.42,Medium
43,Male,7.5,Good,Moderate,7.85,4.92,Low
24,Male,5.42,Average,Moderate,8.83,9.12,High
46,Male,7.89,Good,Moderate,6.6,5.85,Low
50,Female,7.66,Good,Low,8.53,8.2,Medium
41,Male,4.85,Poor,Moderate,10.08,9.16,High
42,Male,6.24,Poor,Low,10.19,7.11,High
48,Male,6.44,Good,Low,10.52,9.33,High
46,Female,7.71,Average,Low,7.93,8.06,Medium
22,Male,5.68,Good,Low,8.97,9.49,High
55,Male,6.75,Average,Moderate,10.15,6.28,Medium
28,Female,7.82,Good,Low,4.15,2.59,Low
49,Female,6.8,Good,High,6.34,5.59,Low
25,Male,4.27,Average,High,11.65,9.68,High
37,Male,5.91,Average,Moderate,12.0,7.89,Medium
51,Male,7.59,Good,Low,8.23,6.78,Low
59,Male,7.44,Good,Moderate,7.78,5.5,Low
25,Female,4.0,Poor,Low,10.44,7.58,High
19,Male,6.74,Average,Low,8.93,8.32,High
38,Male,7.64,Good,Moderate,8.75,7.27,Low
32,Male,7.15,Good,Low,8.75,6.32,Medium
23,Female,7.28,Good,Low,7.8,8.61,Medium
22,Female,8.97,Good,Moderate,7.27,5.94,Low
20,Male,6.45,Average,Moderate,8.92,10.0,High
33,Female,6.87,Good,Moderate,8.74,5.36,Medium
52,Male,5.37,Average,Moderate,10.79,10.0,Medium
26,Male,5.74,Average,Low,8.14,7.64,High
52,Female,6.1,Good,High,8.87,7.75,Medium
36,Female,7.52,Good,Moderate,7.62,6.98,Low
51,Female,5.6,Average,Low,7.96,7.5,Medium
56,Male,7.98,Good,Low,5.71,6.22,Low
27,Female,5.19,Average,Low,9.06,10.0,High
27,Male,7.27,Good,High,8.98,8.06,Low
37,Female,7.16,Average,Moderate,7.61,9.15,Medium
18,Male,6.81,Good,Moderate,8.35,7.37,Low
23,Male,7.68,Good,High,7.69,7.5,Low
19,Male,5.61,Average,Moderate,10.15,8.75,High
55,Female,5.94,Good,Low,9.66,6.14,Medium
50,Female,5.34,Good,Low,9.74,7.61,High
20,Female,6.51,Poor,Low,8.32,10.0,High
53,Male,6.36,Average,Low,9.95,7.67,High
30,Female,7.53,Good,Low,6.88,8.01,Low
52,Female,6.96,Good,Low,9.67,5.51,Low
32,Female,7.33,Good,Low,6.99,6.29,Low
39,Female,6.26,Average,High,8.4,8.52,Medium
21,Male,6.99,Average,Moderate,8.86,8.11,High
34,Female,8.68,Good,Moderate,9.16,8.97,Low
22,Male,4.89,Poor,Moderate,7.79,3.71,High
38,Male,4.29,Poor,Low,11.75,8.68,High
41,Male,7.26,Good,High,8.31,6.87,Low
48,Male,5.48,Average,Moderate,8.98,6.76,Low
57,Male,4.84,Good,Moderate,10.59,9.22,Medium
47,Female,7.14,Average,Low,6.42,3.77,Low
59,Female,5.29,Average,Moderate,8.76,7.62,High
24,Male,8.35,Good,High,7.16,9.92,Low
24,Female,6.69,Average,Low,7.1,6.41,Medium
44,Male,6.26,Average,Moderate,8.92,5.78,Low
41,Male,5.51,Average,Moderate,8.69,9.59,High
36,Male,6.76,Good,Low,7.7,6.49,Low
58,Male,4.59,Poor,Moderate,11.7,7.86,High
51,Female,4.0,Good,Low,9.6,8.41,High
39,Male,4.64,Average,Moderate,10.32,8.39,High
44,Female,7.86,Average,Moderate,7.71,7.57,Low
23,Female,5.39,Poor,Low,9.92,8.98,High
27,Female,4.78,Poor,High,9.51,9.42,High
48,Female,6.39,Good,Low,9.05,8.56,High
42,Male,9.0,Good,Moderate,4.76,8.72,Low
19,Female,7.81,Good,Low,6.61,5.59,Low
27,Male,5.54,Average,Moderate,11.37,7.9,Medium
27,Female,5.52,Poor,Low,10.25,7.76,High
43,Male,5.54,Poor,Moderate,9.46,10.0,High
22,Male,5.41,Poor,Low,10.13,6.55,High
39,Female,7.15,Good,Low,6.88,8.23,Medium
21,Female,6.1,Average,Low,9.24,10.0,High
51,Female,5.16,Average,High,9.3,10.0,High
24,Male,4.9,Average,High,9.4,7.91,Medium
34,Female,9.0,Good,Low,5.85,7.08,Low
28,Female,7.39,Average,High,6.89,8.14,Medium
25,Female,5.47,Poor,Moderate,9.7,8.13,High
45,Male,7.95,Average,Low,7.55,5.64,Low
50,Female,5.12,Poor,Moderate,9.55,8.58,High
42,Female,6.34,Good,High,5.24,6.99,Low
38,Male,6.2,Average,Low,7.76,9.42,High
29,Female,6.72,Average,Moderate,6.98,7.02,Low
43,Male,5.37,Average,High,10.07,8.73,Medium
46,Male,6.65,Average,Moderate,7.47,7.04,Low
55,Male,4.4,Average,Moderate,10.0,10.0,High
52,Male,6.05,Good,Moderate,9.96,9.25,High
54,Male,8.1,Good,High,5.96,7.24,Low
46,Male,7.73,Good,High,7.51,8.99,Low
41,Male,5.66,Average,High,8.6,7.63,High
32,Male,4.67,Poor,High,9.76,7.87,Medium
23,Male,4.0,Poor,Moderate,9.6,9.0,High
49,Male,7.24,Average,Moderate,7.13,5.83,Medium
51,Male,6.83,Average,Moderate,8.78,7.38,Low
53,Male,6.96,Average,High,6.88,3.72,Low
37,Male,8.53,Good,Low,5.61,7.46,Low
29,Male,6.68,Good,Moderate,10.95,8.33,Medium
52,Female,6.77,Good,Moderate,8.54,9.81,Low
55,Male,4.82,Average,High,10.59,7.98,High
34,Female,8.45,Good,High,5.8,4.01,Low
44,Female,6.3,Average,Low,9.95,6.36,High
34,Female,5.52,Average,Low,10.93,6.31,High
28,Female,6.75,Good,Low,7.52,9.6,High
56,Female,8.9,Good,High,7.38,8.32,Low
19,Female,9.0,Good,High,7.61,7.58,Low
19,Male,5.34,Average,Low,7.18,9.1,High
46,Female,7.91,Average,Low,8.12,6.32,Low
41,Male,6.9,Average,Moderate,7.18,5.52,Low
41,Male,7.69,Average,Low,8.9,8.46,Medium
33,Female,6.83,Good,Moderate,7.21,6.21,Low
48,Male,7.24,Average,Moderate,8.49,9.8,Medium
26,Male,8.09,Average,Low,4.8,9.98,Medium
44,Female,4.4,Average,Moderate,11.94,10.0,High
58,Male,6.93,Average,Moderate,8.16,8.2,Medium
31,Female,5.1,Average,Low,11.45,10.0,High
42,Female,5.94,Good,High,8.2,10.0,High
39,Female,6.5,Average,Moderate,8.76,8.25,Medium
52,Female,5.29,Average,High,11.53,10.0,High
50,Female,5.8,Average,Moderate,9.17,6.92,Medium
44,Male,4.82,Poor,Low,10.7,8.73,High
57,Female,5.79,Average,Moderate,10.05,9.78,High
43,Female,7.11,Good,Low,6.03,8.0,Low
36,Male,7.54,Good,Low,6.83,6.5,Medium
56,Female,5.58,Poor,Moderate,10.79,10.0,High
43,Female,8.09,Good,Low,4.45,3.58,Low
23,Female,7.19,Good,Low,9.15,9.04,Low
20,Female,8.22,Good,Moderate,6.07,7.9,Low
23,Female,4.38,Poor,Moderate,12.0,10.0,High
45,Female,6.87,Average,Low,8.65,7.83,High
20,Female,7.23,Good,Low,6.81,6.08,Low
30,Male,4.44,Average,Low,11.74,9.54,High
30,Female,9.0,Good,High,7.72,9.44,Low
30,Male,5.74,Good,Low,9.99,8.18,Medium
18,Female,7.15,Poor,High,7.31,7.07,Low
57,Female,7.61,Good,High,9.12,6.99,Low
54,Female,6.62,Good,High,7.27,7.02,Low
48,Male,8.16,Good,Low,8.13,9.19,Low
34,Male,8.89,Good,Low,4.0,3.12,Low
26,Male,5.17,Poor,High,9.97,7.55,Medium
30,Female,6.64,Good,Moderate,7.69,9.64,Medium
54,Female,7.6,Good,High,5.75,5.23,Low
31,Male,4.54,Average,Moderate,12.0,10.0,High
28,Male,7.78,Good,Moderate,4.64,4.53,Low
42,Female,8.55,Average,Low,8.11,6.54,Medium
48,Female,8.04,Average,High,5.12,8.96,Medium
31,Female,7.03,Good,Low,9.23,8.17,Medium
24,Male,8.35,Good,Moderate,5.71,7.0,Low
41,Male,6.93,Good,Low,5.73,5.83,Low
53,Female,4.92,Good,Moderate,9.54,8.4,High
59,Female,5.87,Good,Moderate,9.81,10.0,High
59,Female,6.19,Good,Low,7.73,6.85,Medium
58,Male,6.42,Average,Moderate,8.89,6.78,Medium
20,Female,6.39,Good,High,9.44,8.19,Low
43,Male,6.09,Average,Moderate,10.7,9.58,High
43,Male,6.76,Good,High,8.32,7.12,Low
18,Male,8.31,Good,Low,8.09,6.69,Low
32,Female,6.76,Good,Moderate,9.26,6.59,Low
28,Female,7.25,Average,Moderate,7.64,6.55,Low
54,Male,4.0,Good,Low,12.0,8.22,High
24,Male,6.65,Poor,Low,9.42,7.14,Medium
29,Female,7.8,Poor,Low,7.0,8.08,High
55,Male,8.0,Average,Moderate,7.86,9.09,High
20,Female,7.87,Good,Moderate,7.46,7.28,Low
59,Female,6.86,Poor,Moderate,8.8,5.9,Medium
43,Female,7.0,Average,High,10.26,8.46,Medium
47,Female,5.69,Average,Low,8.34,9.55,High
49,Male,7.51,Good,Moderate,7.8,8.14,Low
53,Female,5.7,Average,Moderate,9.34,6.77,High
54,Male,7.32,Good,Moderate,8.63,9.25,Medium
35,Male,6.55,Average,Low,7.91,6.97,High
18,Male,6.52,Good,High,7.8,6.52,Low
38,Female,7.7,Good,Low,7.22,7.54,Low
45,Female,7.17,Good,High,8.4,7.74,Low
33,Male,6.84,Average,Low,7.61,9.95,Low
45,Female,5.9,Poor,Low,5.91,7.19,High
39,Female,8.42,Good,Low,5.44,5.7,Low
36,Female,6.9,Good,High,9.8,9.81,Medium
18,Female,7.4,Good,Low,9.46,7.27,Low
48,Female,6.6,Average,Moderate,7.8,9.79,Medium
59,Male,5.67,Poor,Moderate,11.49,10.0,High
51,Female,6.93,Good,Moderate,7.68,10.0,Low
57,Female,5.79,Average,Moderate,7.37,6.07,Low
23,Male,7.03,Good,High,7.6,4.24,Low
45,Female,4.0,Poor,Low,11.87,9.96,High
20,Male,6.02,Good,Low,8.3,4.59,Medium
48,Male,6.48,Good,Low,9.24,10.0,Medium
33,Female,5.35,Average,High,9.97,8.88,High
34,Male,6.94,Good,High,7.72,5.45,Low
44,Male,5.99,Average,Low,9.94,8.06,High
41,Female,6.49,Good,High,9.98,6.54,Medium
37,Male,5.84,Good,High,9.38,7.15,Medium
49,Female,7.67,Good,Moderate,8.04,10.0,Low
52,Male,7.16,Good,Moderate,6.09,7.01,Low
30,Female,6.86,Good,Moderate,9.81,9.74,High
37,Male,6.57,Good,Low,7.79,7.94,Medium
19,Female,9.0,Good,Low,4.97,5.5,Low
21,Female,6.31,Average,Low,9.75,6.64,High
44,Male,5.66,Average,High,8.88,8.65,High
42,Male,5.09,Average,Moderate,9.08,10.0,High
21,Female,7.59,Good,Low,7.06,8.38,Medium
49,Male,8.46,Good,Moderate,5.08,6.12,Low
34,Male,5.48,Poor,Moderate,8.67,7.72,Medium
18,Male,6.16,Good,Low,10.07,7.91,High
50,Female,6.07,Average,Moderate,10.33,10.0,High
47,Female,6.35,Good,High,8.73,9.29,High
22,Female,4.38,Average,High,9.8,8.91,High
29,Male,7.47,Good,Moderate,8.03,7.29,Low
55,Male,7.93,Good,Low,4.79,4.04,Low
49,Male,4.21,Poor,Low,12.0,10.0,High
55,Female,8.61,Good,Moderate,6.31,6.8,Low
34,Female,8.44,Good,Moderate,5.32,6.61,Low
57,Female,4.0,Average,Moderate,12.0,8.58,High
49,Female,4.0,Poor,High,11.05,10.0,High
41,Male,6.34,Good,High,8.15,7.66,Medium
29,Male,8.08,Good,Low,9.38,9.13,Low
48,Male,6.85,Poor,Low,7.52,6.81,High
36,Female,6.53,Good,Moderate,9.37,8.4,Medium
46,Male,7.19,Good,Low,8.64,8.8,High
38,Male,5.53,Good,Low,8.45,6.5,Medium
43,Female,8.03,Good,Moderate,6.8,5.28,Medium
45,Female,6.38,Average,Low,8.32,5.18,Medium
34,Male,4.54,Poor,Moderate,8.34,8.04,High
26,Female,5.55,Good,Low,7.09,7.6,Medium
38,Male,6.94,Poor,Moderate,5.45,4.35,Medium
51,Male,6.15,Good,Moderate,8.31,5.9,High
28,Female,6.03,Average,High,7.78,7.33,Medium
37,Female,6.74,Average,Moderate,7.14,7.98,Medium
56,Male,6.93,Good,Low,7.57,4.78,Low
33,Female,5.02,Poor,High,9.98,8.28,Medium
46,Female,7.97,Good,Moderate,6.65,8.33,Low
18,Male,6.34,Average,High,7.81,6.3,Low
35,Male,7.0,Good,High,10.32,8.35,High
39,Male,6.62,Average,Low,8.14,8.77,Medium
25,Female,6.01,Average,Low,10.19,8.87,High
24,Female,7.59,Good,Low,5.93,6.78,Medium
42,Female,6.6,Good,Low,10.0,10.0,High
47,Male,6.59,Good,Moderate,7.75,9.65,Medium
51,Female,4.0,Good,Moderate,12.0,10.0,High
58,Male,7.48,Good,Moderate,5.95,8.96,Medium
28,Female,6.3,Average,Moderate,7.42,10.0,High
32,Male,7.41,Good,Moderate,7.36,8.08,Low
52,Female,8.47,Good,Moderate,6.1,6.49,Low
40,Male,7.49,Average,Moderate,6.1,5.92,Low
38,Male,6.56,Good,Low,10.21,8.1,High
45,Male,6.16,Average,High,10.48,6.74,Medium
30,Male,9.0,Good,Moderate,5.59,5.16,Low
51,Female,7.08,Good,Moderate,9.13,10.0,High
55,Female,6.75,Average,Moderate,9.96,7.79,High
23,Female,6.28,Average,Low,8.71,10.0,High
21,Female,5.42,Good,Low,8.78,8.1,Medium
22,Female,4.16,Average,Moderate,12.0,10.0,High
57,Male,8.33,Good,Low,8.02,9.2,Medium
23,Female,5.56,Good,Moderate,7.94,6.58,Low
38,Female,6.27,Good,High,10.43,10.0,High
45,Male,6.37,Average,Moderate,7.41,10.0,Medium
20,Female,8.22,Good,Moderate,7.23,7.93,Low
40,Female,5.58,Good,Moderate,8.44,4.56,Medium
25,Female,6.81,Good,Low,8.39,6.61,Medium
36,Male,7.11,Good,Moderate,8.03,5.32,Low
28,Male,4.84,Poor,Moderate,12.0,10.0,High
27,Female,4.73,Average,Moderate,8.32,6.87,Medium
45,Male,5.64,Average,Low,8.44,8.57,High
37,Female,6.79,Good,Low,7.65,5.49,Low
45,Male,6.64,Good,Moderate,8.75,4.58,Medium
46,Male,6.36,Average,Moderate,8.27,9.25,Medium
25,Female,7.28,Good,Moderate,5.08,7.13,Low
36,Male,5.47,Average,Low,10.41,5.82,High
38,Female,6.3,Average,Moderate,10.3,8.4,Medium
35,Male,6.36,Good,Low,9.16,7.8,Low
26,Female,5.5,Average,Moderate,8.95,7.37,Medium
21,Male,9.0,Good,Low,6.25,8.3,Low
58,Female,4.0,Average,Moderate,9.54,8.91,High
42,Female,7.99,Good,Low,8.28,5.13,Medium
51,Female,7.46,Average,Low,8.14,8.77,Medium
26,Female,7.47,Good,Low,6.89,7.01,Low
26,Male,6.62,Good,Moderate,8.48,8.04,Low
35,Female,8.1,Good,Moderate,8.14,8.69,Low
28,Male,5.96,Poor,Moderate,10.44,6.41,High
30,Male,6.97,Average,Low,7.94,7.52,Low
55,Female,6.59,Good,Low,10.99,10.0,High
26,Female,6.22,Good,Moderate,10.42,8.42,High
33,Female,6.65,Poor,Low,8.98,7.6,Medium
21,Female,5.36,Poor,Low,9.17,7.75,Medium
51,Male,5.7,Average,Low,8.86,9.53,Medium
24,Female,8.4,Good,Moderate,6.84,5.15,Low
32,Female,9.0,Good,Low,5.87,5.8,Low
55,Female,7.12,Good,Moderate,9.92,8.21,Medium
28,Female,7.5,Good,Moderate,6.38,8.62,Low
49,Male,6.8,Good,High,8.81,8.35,Medium
44,Male,7.05,Average,Moderate,5.55,5.85,Low
47,Male,7.15,Good,Low,8.3,4.66,Low
34,Female,7.74,Good,Low,8.31,5.77,Low
53,Male,8.34,Good,Moderate,8.39,8.96,Low
36,Female,5.44,Poor,Low,8.85,7.9,High
24,Male,9.0,Good,Low,5.15,6.52,Medium
38,Female,6.67,Good,Low,9.56,9.9,High
45,Male,6.67,Good,High,9.76,10.0,High
20,Female,6.0,Good,Low,8.73,6.41,Medium
31,Female,6.01,Good,Moderate,6.64,9.27,Low
19,Male,7.24,Good,Low,6.49,7.05,Medium
46,Female,7.26,Good,Moderate,7.63,8.0,Medium
35,Male,7.18,Good,Low,6.12,3.55,Low
54,Male,5.95,Average,High,9.92,9.88,Medium
41,Male,4.0,Poor,Moderate,10.07,7.79,High
29,Female,4.35,Poor,Low,10.56,9.57,High
49,Male,6.52,Good,Low,9.79,10.0,High
35,Female,6.9,Good,Low,8.54,8.56,Low
30,Female,6.0,Average,Low,11.33,10.0,High
21,Male,5.67,Good,Moderate,11.01,10.0,High
40,Male,6.86,Average,Low,6.89,5.7,Medium
27,Female,6.37,Average,Moderate,9.34,6.21,Medium
22,Female,5.93,Average,High,9.25,9.4,Medium
57,Male,4.56,Average,Low,11.86,10.0,High
31,Female,5.49,Good,Low,10.14,10.0,High
51,Female,7.62,Good,High,6.78,5.38,Low
45,Female,5.34,Poor,High,10.23,7.24,High
25,Male,7.3,Good,Moderate,7.26,8.15,Medium
33,Male,8.16,Good,Low,6.06,5.26,Low
48,Male,5.55,Poor,High,9.32,6.2,Medium
24,Female,5.97,Average,High,9.33,7.66,High
20,Male,7.68,Good,Moderate,8.88,6.65,Medium
46,Male,7.98,Good,Low,6.42,4.2,Low
53,Female,5.73,Average,High,6.97,7.52,Low
56,Male,4.55,Poor,Low,10.21,10.0,High
21,Male,8.01,Good,Moderate,7.3,6.65,Low
26,Male,7.2,Good,Moderate,8.02,10.0,Medium
34,Female,6.98,Average,Moderate,7.72,7.03,High
37,Female,7.6,Good,High,8.54,8.94,High
31,Male,5.08,Average,Low,10.29,6.89,High
46,Female,6.97,Good,Low,8.75,6.4,Low
30,Male,6.16,Average,Low,6.64,8.26,Medium
53,Male,7.22,Average,Low,7.57,9.07,Medium
34,Male,7.46,Good,Moderate,7.37,6.84,Low
21,Male,7.67,Good,Low,9.35,9.47,High
37,Female,7.22,Poor,Low,7.65,7.83,High
28,Male,6.8,Good,Low,7.41,8.02,Medium
59,Female,6.84,Good,Low,7.3,5.6,Medium
39,Female,6.94,Good,High,9.24,10.0,Medium
25,Male,5.75,Poor,Low,8.55,10.0,High
45,Male,6.06,Good,Moderate,7.92,6.62,Medium
58,Male,6.98,Good,High,9.12,8.19,Low
47,Male,7.28,Good,Moderate,8.19,8.92,Medium
50,Female,5.72,Poor,Low,9.0,9.73,High
50,Female,5.21,Average,Moderate,8.2,6.99,Medium
53,Female,4.49,Average,Moderate,11.18,10.0,High
44,Female,4.99,Poor,High,11.0,9.46,High
37,Male,5.85,Good,Low,8.01,5.89,Low
50,Male,5.96,Average,Low,9.48,8.17,Medium
42,Female,6.16,Good,Moderate,8.72,8.56,Medium
36,Female,5.05,Poor,Low,8.89,8.85,High
38,Female,4.32,Average,High,10.15,7.88,Medium
59,Male,6.65,Good,Moderate,8.29,7.39,Low
50,Male,6.65,Good,High,6.77,7.99,Medium
20,Female,7.25,Good,Low,8.43,8.79,Medium
31,Male,7.48,Good,Moderate,6.67,6.65,Low
32,Female,6.97,Good,Low,7.23,6.95,Medium
50,Female,6.64,Good,Low,8.97,10.0,Medium
59,Male,7.55,Good,Moderate,6.91,8.61,Medium
39,Male,8.21,Good,Low,6.53,5.93,Low
18,Female,5.69,Poor,Moderate,9.18,4.06,High
48,Male,7.42,Average,Low,6.65,4.15,Medium
52,Male,5.75,Average,Moderate,8.63,5.83,Medium
37,Male,6.76,Average,Moderate,8.22,7.57,Medium
49,Male,7.78,Good,Moderate,7.2,7.93,Low
29,Male,6.17,Good,Moderate,9.46,9.71,High
33,Male,5.36,Average,Moderate,10.33,7.87,High
25,Female,5.95,Poor,Moderate,10.51,8.49,High
31,Female,5.36,Average,Moderate,7.83,7.31,Medium
35,Female,5.21,Good,Moderate,10.89,9.44,Medium
47,Female,7.95,Good,High,6.64,5.91,Low
50,Male,7.14,Average,Low,8.65,10.0,Medium
51,Female,5.64,Good,Moderate,9.77,9.31,High
51,Male,5.32,Average,High,8.99,6.66,Medium
24,Female,5.4,Average,High,11.42,9.98,Medium
23,Female,5.64,Good,Moderate,10.27,8.54,High
23,Male,7.88,Good,Low,7.62,6.92,Low
39,Male,6.37,Average,Moderate,11.26,8.55,High
25,Female,9.0,Good,High,4.83,4.12,Low
54,Male,6.45,Good,High,8.58,5.11,Medium
32,Male,5.81,Good,Low,9.86,8.54,High
43,Male,7.61,Good,Moderate,6.11,6.32,Low
56,Male,4.5,Poor,Moderate,9.7,7.92,High
20,Female,6.73,Average,Low,9.47,9.98,High
27,Male,5.05,Average,High,9.35,8.48,High
20,Female,4.0,Poor,Low,12.0,10.0,High
47,Female,6.36,Good,Moderate,7.88,7.87,Low
39,Female,7.5,Good,Moderate,9.92,8.89,Low
20,Female,6.76,Good,Low,5.43,5.88,Low
18,Female,6.61,Average,Low,9.6,6.63,Medium
50,Female,4.0,Poor,Low,11.3,10.0,High
36,Female,6.31,Good,Moderate,6.85,4.77,Low
53,Male,6.33,Average,High,8.4,9.26,Low
51,Female,7.25,Average,Moderate,5.44,6.32,Low
48,Male,5.23,Good,High,10.19,8.32,Medium
41,Male,7.5,Average,Low,6.78,7.33,Low
29,Female,5.89,Good,Low,6.77,6.3,Low
30,Female,6.14,Average,Moderate,9.06,9.82,Medium
33,Female,7.13,Average,Moderate,8.04,6.55,Low
33,Male,5.07,Poor,High,12.0,10.0,High
37,Male,7.49,Poor,Low,8.5,6.83,Medium
58,Male,4.87,Poor,Low,7.27,5.63,High
44,Female,7.29,Good,High,7.08,6.78,Low
56,Male,6.22,Average,Moderate,10.11,10.0,High
30,Female,6.32,Average,Moderate,6.73,7.44,Low
21,Male,4.0,Average,Moderate,10.07,8.83,High
49,Female,5.79,Good,Low,9.21,8.28,High
57,Female,6.25,Good,High,8.12,5.29,Medium
51,Female,8.36,Good,Moderate,8.55,6.71,Low
56,Male,6.46,Average,Low,8.76,6.97,Medium
34,Male,5.72,Poor,Low,9.32,8.76,High
41,Male,7.5,Average,Low,6.4,7.95,Low
46,Male,5.89,Average,High,7.79,7.22,Medium
45,Male,7.74,Good,Moderate,7.38,7.48,Medium
39,Female,6.81,Good,Moderate,8.09,7.72,Medium
45,Female,5.42,Average,Moderate,8.12,7.9,Medium
42,Female,7.63,Good,Low,7.65,7.37,Medium
58,Female,7.22,Good,High,7.85,8.08,Low
20,Male,7.57,Good,High,7.06,5.88,Low
30,Male,6.28,Poor,Moderate,10.15,10.0,High
48,Female,7.22,Good,Moderate,7.77,5.84,Low
30,Female,8.8,Good,Moderate,5.91,3.78,Low
58,Male,6.71,Good,Moderate,9.65,9.04,Medium
35,Male,6.02,Poor,Moderate,8.8,8.05,Medium
54,Female,8.35,Good,Low,6.17,5.83,Low
51,Female,7.3,Good,Moderate,6.3,5.82,Low
34,Male,5.96,Poor,Moderate,9.11,9.36,High
38,Male,8.58,Good,Low,7.54,6.02,Low
53,Male,5.06,Poor,Moderate,9.44,7.1,High
57,Female,7.13,Average,High,6.27,7.17,Low
36,Female,7.88,Average,Low,8.33,9.03,High
29,Male,7.79,Good,Low,8.47,6.72,Low
45,Female,5.42,Average,Moderate,10.28,10.0,Medium
28,Female,5.01,Average,Low,10.11,8.68,High
54,Male,6.78,Average,Low,8.72,7.57,High
45,Female,7.35,Good,Low,5.79,6.33,Low
52,Female,5.21,Good,Moderate,9.09,8.49,Medium
32,Female,6.86,Good,Low,8.95,9.48,Medium
